system:index,City,Month,PBLTOP,PS,QV2M,T2M,U10M,V10M,.geo
48_00000000000000000019,Visakhapatnam,2019-01,93638.4921875,101331.3984375,0.011358761228621006,295.6180725097656,-2.3196637630462646,-1.4958568811416626,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000000,Ahmedabad,2019-02,87530.390625,100311.6953125,0.004252532962709665,294.8442687988281,0.47768929600715637,-1.2782484292984009,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000001,Aizawl,2019-02,84178.84375,92921.3125,0.007291359361261129,291.0993957519531,0.6305856704711914,0.3818609118461609,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000002,Amaravati,2019-02,87552.0390625,100821.40625,0.012819836847484112,300.0729675292969,-1.4263616800308228,1.891798496246338,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000003,Amritsar,2019-02,87809.7890625,98695.328125,0.0061722323298454285,286.97515869140625,-0.1049836128950119,0.1197686567902565,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000004,Bengaluru,2019-02,77973.140625,91961.3828125,0.009569905698299408,297.9021911621094,-2.7476022243499756,0.6908877491950989,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000005,Bhopal,2019-02,78963.5234375,96020.484375,0.004499486181885004,293.4331970214844,0.9218892455101013,-0.14641492068767548,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000006,Brajrajnagar,2019-02,86256.84375,98044.2890625,0.007198996376246214,295.2684326171875,0.4103439450263977,-0.6173414587974548,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000007,Chandigarh,2019-02,83544.890625,91438.65625,0.005938729736953974,284.1484680175781,-1.0013644695281982,0.23405081033706665,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000008,Chennai,2019-02,93625.3671875,101341.921875,0.016391247510910034,299.5537109375,-3.3255579471588135,0.6084986925125122,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000009,Coimbatore,2019-02,83892.8671875,96535.96875,0.01084507443010807,301.351806640625,-2.0206375122070312,0.36189004778862,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_0000000000000000000a,Delhi,2019-02,89143.6171875,98937.234375,0.0058760796673595905,288.4349365234375,0.47862473130226135,-0.6661792993545532,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_0000000000000000000b,Ernakulam,2019-02,88462.34375,100127.375,0.014137569814920425,302.6580505371094,0.3114221692085266,-0.35490432381629944,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_0000000000000000000c,Gurugram,2019-02,89143.6171875,98937.234375,0.0058760796673595905,288.4349365234375,0.47862473130226135,-0.6661792993545532,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_0000000000000000000d,Guwahati,2019-02,91808.8671875,99787.828125,0.008654291741549969,292.01141357421875,0.8000308275222778,-1.3947522640228271,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_0000000000000000000e,Hyderabad,2019-02,78667.8828125,95752.1328125,0.00870499387383461,298.06591796875,-1.1159602403640747,0.9628145098686218,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_0000000000000000000f,Jaipur,2019-02,84473.0390625,96838.03125,0.00385169661603868,289.7360534667969,0.3890780806541443,-0.8551873564720154,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000010,Jorapokhar,2019-02,88910.5234375,99384.078125,0.007048195227980614,294.3366394042969,1.7240629196166992,-1.041351318359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000011,Kochi,2019-02,88462.34375,100127.375,0.014137569814920425,302.6580505371094,0.3114221692085266,-0.35490432381629944,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000012,Kolkata,2019-02,90763.3203125,101316.6328125,0.007811326067894697,296.20458984375,1.5092566013336182,-0.7544617056846619,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000013,Lucknow,2019-02,90120.5703125,100118.6796875,0.006277228705585003,291.3420104980469,1.0894182920455933,-0.993154764175415,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000014,Mumbai,2019-02,88295.2890625,99895.1015625,0.006666190456598997,298.2301025390625,0.2486705780029297,-1.5098832845687866,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000015,Patna,2019-02,88840.5703125,100746.8828125,0.005778813268989325,294.05908203125,1.8981410264968872,-0.5009862184524536,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000016,Shillong,2019-02,80464.609375,87885.7578125,0.007105473894625902,285.76666259765625,1.4903899431228638,0.3190373182296753,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000017,Talcher,2019-02,87903.0,99049.515625,0.008758537471294403,296.1524963378906,0.40699225664138794,-0.1063772439956665,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000018,Thiruvananthapuram,2019-02,88123.7734375,98260.234375,0.014171252027153969,301.1211242675781,-2.4547784328460693,-0.9978318810462952,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000019,Visakhapatnam,2019-02,93751.890625,101138.3515625,0.013627754524350166,298.29443359375,-0.6589300632476807,1.2132489681243896,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000000,Ahmedabad,2019-03,83605.1796875,100054.734375,0.00480099068954587,299.896240234375,0.9333361387252808,-1.7171545028686523,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000001,Aizawl,2019-03,81319.3203125,92756.8125,0.009177321568131447,293.84320068359375,0.8478955626487732,0.30852755904197693,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000002,Amaravati,2019-03,86590.6328125,100554.21875,0.014201736077666283,303.5645446777344,-1.002951741218567,3.247802734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000003,Amritsar,2019-03,85489.203125,98473.9296875,0.007711159996688366,291.982421875,0.5327073335647583,-0.5344695448875427,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000004,Bengaluru,2019-03,75218.84375,91814.359375,0.008668234571814537,301.71551513671875,-2.355524778366089,1.53360915184021,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000005,Bhopal,2019-03,76516.0078125,95793.0625,0.004754956346005201,298.33935546875,0.6125755310058594,-0.9244735836982727,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000006,Brajrajnagar,2019-03,81128.5546875,97757.90625,0.008574195206165314,300.1070556640625,0.2599087953567505,-0.6403473615646362,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000007,Chandigarh,2019-03,81750.6171875,91323.703125,0.0070242141373455524,288.67236328125,-0.061943620443344116,-0.8315078020095825,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000008,Chennai,2019-03,94534.6328125,101126.8359375,0.017758961766958237,301.33685302734375,-2.202765941619873,3.9143357276916504,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000009,Coimbatore,2019-03,82466.8046875,96385.6328125,0.010246964171528816,303.70208740234375,-1.7404861450195312,1.0637375116348267,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0000000000000000000a,Delhi,2019-03,86452.2421875,98671.5546875,0.006232997868210077,294.1898498535156,1.6318726539611816,-1.8320751190185547,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0000000000000000000b,Ernakulam,2019-03,87314.9921875,100025.2109375,0.01577494479715824,303.8290710449219,2.101473569869995,-0.29905369877815247,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0000000000000000000c,Gurugram,2019-03,86452.2421875,98671.5546875,0.006232997868210077,294.1898498535156,1.6318726539611816,-1.8320751190185547,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0000000000000000000d,Guwahati,2019-03,89449.6875,99498.5234375,0.009337266907095909,295.329833984375,0.7609618306159973,-1.491369605064392,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0000000000000000000e,Hyderabad,2019-03,76469.40625,95509.515625,0.008574988692998886,302.9410095214844,-0.7545127868652344,1.5830883979797363,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0000000000000000000f,Jaipur,2019-03,78796.3828125,96624.0,0.004524523857980967,295.4393615722656,-0.009487046860158443,-1.4295932054519653,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000010,Jorapokhar,2019-03,81648.8046875,99069.1875,0.007582907099276781,299.0881042480469,2.0766336917877197,-0.6492389440536499,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000011,Kochi,2019-03,87314.9921875,100025.2109375,0.01577494479715824,303.8290710449219,2.101473569869995,-0.29905369877815247,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000012,Kolkata,2019-03,86606.46875,101015.6953125,0.01217205822467804,299.1554870605469,1.832590937614441,1.096373438835144,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000013,Lucknow,2019-03,83953.5546875,99794.1484375,0.006402117665857077,296.6392822265625,2.1118640899658203,-1.2972142696380615,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000014,Mumbai,2019-03,88027.4609375,99704.2421875,0.008143271319568157,301.21966552734375,1.0543127059936523,-1.618626594543457,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000015,Patna,2019-03,83110.53125,100399.0859375,0.005745290778577328,299.2126770019531,2.581611156463623,-0.8341338038444519,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000016,Shillong,2019-03,77503.8125,87763.1796875,0.008067002519965172,288.743408203125,2.1811065673828125,0.766652524471283,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000017,Talcher,2019-03,82179.015625,98754.5546875,0.01129292231053114,301.0710754394531,0.19059598445892334,0.36506468057632446,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000018,Thiruvananthapuram,2019-03,86829.890625,98156.3046875,0.013956903479993343,302.71380615234375,-1.307633399963379,0.27708300948143005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000019,Visakhapatnam,2019-03,93247.53125,100858.2890625,0.016622986644506454,301.3549499511719,0.7855519652366638,3.448270320892334,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000000,Ahmedabad,2019-04,80601.015625,99657.171875,0.0068746632896363735,306.046142578125,2.8206779956817627,-0.7279230356216431,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000001,Aizawl,2019-04,83401.09375,92582.0390625,0.012865986675024033,297.0232238769531,0.7137305736541748,0.35329684615135193,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000002,Amaravati,2019-04,87811.1328125,100274.15625,0.014989024959504604,305.87750244140625,-0.8124789595603943,3.72636342048645,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000003,Amritsar,2019-04,83209.703125,97924.625,0.009564710780978203,301.1822814941406,0.6565123796463013,-1.2335180044174194,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000004,Bengaluru,2019-04,76171.015625,91657.5703125,0.010501849465072155,302.4720764160156,-2.10793137550354,1.2606205940246582,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000005,Bhopal,2019-04,69196.4140625,95430.6953125,0.005948822945356369,305.07373046875,1.7845181226730347,-1.444277048110962,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000006,Brajrajnagar,2019-04,72945.578125,97327.421875,0.008302409201860428,306.29364013671875,0.9006125926971436,-0.13302379846572876,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000007,Chandigarh,2019-04,78929.546875,91002.03125,0.008410369046032429,297.2178039550781,0.66964191198349,-1.5084210634231567,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000008,Chennai,2019-04,95148.8515625,100860.8515625,0.019717149436473846,302.74444580078125,-1.5709484815597534,4.595736026763916,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000009,Coimbatore,2019-04,82669.40625,96190.0,0.01268501952290535,304.49786376953125,-1.290414810180664,0.9510948061943054,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0000000000000000000a,Delhi,2019-04,80959.7734375,98119.1171875,0.007405090145766735,303.7324523925781,1.4816558361053467,-1.5559985637664795,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0000000000000000000b,Ernakulam,2019-04,88702.4453125,99853.2578125,0.018333928659558296,303.75701904296875,2.56190824508667,-0.1438092291355133,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0000000000000000000c,Gurugram,2019-04,80959.7734375,98119.1171875,0.007405090145766735,303.7324523925781,1.4816558361053467,-1.5559985637664795,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0000000000000000000d,Guwahati,2019-04,89236.234375,99281.3671875,0.014228557236492634,299.1500549316406,0.18938221037387848,-1.3367949724197388,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0000000000000000000e,Hyderabad,2019-04,72757.53125,95267.625,0.01032672356814146,305.6841125488281,-0.7076353430747986,2.2786264419555664,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0000000000000000000f,Jaipur,2019-04,73577.5625,96162.640625,0.006366124376654625,303.90362548828125,0.9331106543540955,-0.7589076161384583,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000010,Jorapokhar,2019-04,74777.8984375,98655.4375,0.011791321448981762,304.23895263671875,0.19603756070137024,0.7683910727500916,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000011,Kochi,2019-04,88702.4453125,99853.2578125,0.018333928659558296,303.75701904296875,2.56190824508667,-0.1438092291355133,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000012,Kolkata,2019-04,83883.3046875,100623.46875,0.015179759822785854,304.2677307128906,0.999762773513794,2.840735912322998,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000013,Lucknow,2019-04,77102.5234375,99273.421875,0.007156179752200842,305.1007080078125,0.8207488059997559,-0.7804099321365356,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000014,Mumbai,2019-04,87871.9765625,99447.0625,0.012136378325521946,304.2194519042969,1.869807243347168,-1.0178194046020508,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000015,Patna,2019-04,74640.7578125,99914.0625,0.007985206320881844,306.0179748535156,0.25001779198646545,-0.552341639995575,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000016,Shillong,2019-04,78118.1328125,87688.7109375,0.012341013178229332,292.3586120605469,1.0831643342971802,1.038332462310791,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000017,Talcher,2019-04,75401.4453125,98345.25,0.01156533695757389,305.9500732421875,0.321918249130249,1.4497606754302979,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000018,Thiruvananthapuram,2019-04,86016.859375,97969.921875,0.016219526529312134,303.6524353027344,0.900635838508606,1.1474529504776,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000019,Visakhapatnam,2019-04,94302.8359375,100539.65625,0.017859671264886856,303.1955261230469,2.2396531105041504,4.5310821533203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000000,Ahmedabad,2019-05,82625.078125,99474.1015625,0.010577584616839886,307.0884704589844,3.9887757301330566,0.5431509613990784,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000001,Aizawl,2019-05,83430.9921875,92345.2109375,0.01584051363170147,298.4589538574219,0.7684940099716187,0.5258769989013672,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000002,Amaravati,2019-05,88381.2734375,99975.90625,0.01681116409599781,307.24505615234375,-0.49049293994903564,3.3850643634796143,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000003,Amritsar,2019-05,74516.75,97537.15625,0.008180353790521622,305.6423034667969,1.5717790126800537,-1.1116743087768555,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000004,Bengaluru,2019-05,77949.0625,91550.46875,0.014808309264481068,301.2105712890625,1.3806982040405273,0.04020259901881218,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000005,Bhopal,2019-05,70297.84375,95197.375,0.007566368207335472,307.9355163574219,3.4393692016601562,-1.4041658639907837,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000006,Brajrajnagar,2019-05,70078.9921875,97020.1796875,0.010204990394413471,308.93182373046875,0.636076033115387,0.09679793566465378,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000007,Chandigarh,2019-05,72210.4375,90730.015625,0.008177035488188267,300.8514099121094,1.3383408784866333,-1.237659215927124,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000008,Chennai,2019-05,96008.3828125,100590.8046875,0.021800735965371132,303.43310546875,0.09703166037797928,5.689568519592285,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000009,Coimbatore,2019-05,82309.734375,96040.734375,0.015483859926462173,304.1950988769531,1.6845576763153076,0.06888588517904282,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0000000000000000000a,Delhi,2019-05,76822.140625,97771.3828125,0.0072518340311944485,307.1825256347656,2.9843099117279053,-1.6139036417007446,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0000000000000000000b,Ernakulam,2019-05,92022.8046875,99819.3046875,0.01924949884414673,302.26177978515625,3.000269889831543,-0.6045969128608704,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0000000000000000000c,Gurugram,2019-05,76822.140625,97771.3828125,0.0072518340311944485,307.1825256347656,2.9843099117279053,-1.6139036417007446,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0000000000000000000d,Guwahati,2019-05,88853.2421875,98944.15625,0.017749091610312462,300.2563781738281,0.6232512593269348,-1.3236820697784424,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0000000000000000000e,Hyderabad,2019-05,71867.453125,95027.8125,0.010628647170960903,307.87921142578125,0.06329172849655151,-0.05311249941587448,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0000000000000000000f,Jaipur,2019-05,71728.234375,95901.71875,0.007526386994868517,306.8625183105469,2.590886354446411,-1.0063283443450928,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000010,Jorapokhar,2019-05,76041.9296875,98300.7578125,0.013377328403294086,306.1510925292969,0.6280903220176697,0.6778760552406311,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000011,Kochi,2019-05,92022.8046875,99819.3046875,0.01924949884414673,302.26177978515625,3.000269889831543,-0.6045969128608704,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000012,Kolkata,2019-05,86694.59375,100280.40625,0.018529094755649567,305.0896911621094,0.8378039598464966,3.9179608821868896,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000013,Lucknow,2019-05,75360.9921875,98875.75,0.006638067774474621,309.3459777832031,2.452604293823242,-1.0729727745056152,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000014,Mumbai,2019-05,88402.4921875,99379.4140625,0.01479791384190321,304.291015625,3.047440528869629,-0.9378182888031006,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000015,Patna,2019-05,74785.3359375,99525.5234375,0.008094887249171734,309.6397399902344,1.5294008255004883,-0.7896100282669067,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000016,Shillong,2019-05,79367.421875,87476.859375,0.015336788259446621,294.10009765625,1.259963870048523,2.197505235671997,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000017,Talcher,2019-05,77780.1953125,98049.4140625,0.015520121902227402,306.39398193359375,-0.412022203207016,1.7378815412521362,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000018,Thiruvananthapuram,2019-05,88659.40625,97907.4375,0.017527712509036064,302.3885498046875,4.368719100952148,0.5081596970558167,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000019,Visakhapatnam,2019-05,95194.328125,100229.0859375,0.02056974731385708,303.52691650390625,2.658726215362549,4.155424118041992,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000000,Ahmedabad,2019-06,84845.7890625,99052.546875,0.015404586680233479,307.6971740722656,2.90718412399292,2.091906785964966,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000001,Aizawl,2019-06,85754.5234375,92034.5546875,0.018445083871483803,298.41046142578125,0.47100916504859924,0.30867722630500793,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000002,Amaravati,2019-06,90385.9765625,99786.046875,0.017831366509199142,305.08990478515625,2.0201685428619385,1.5297553539276123,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000003,Amritsar,2019-06,73002.9296875,97052.890625,0.009181112051010132,310.1960144042969,1.5056180953979492,0.06195244938135147,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000004,Bengaluru,2019-06,82046.5,91431.171875,0.015074803493916988,299.0628967285156,4.354216575622559,0.6973415613174438,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000005,Bhopal,2019-06,76688.3984375,94832.4921875,0.013112753629684448,308.03076171875,3.1513450145721436,-1.0786734819412231,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000006,Brajrajnagar,2019-06,80187.1875,96735.1796875,0.016309546306729317,307.4947204589844,2.0577449798583984,0.3820836544036865,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000007,Chandigarh,2019-06,71382.8359375,90389.9375,0.010055207647383213,304.3550720214844,1.4396377801895142,-0.5524037480354309,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000008,Chennai,2019-06,93417.7890625,100426.734375,0.02080591395497322,303.8621520996094,1.2765016555786133,3.9087069034576416,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000009,Coimbatore,2019-06,87069.1640625,95970.015625,0.016051186248660088,301.7072448730469,3.490561008453369,0.5797932147979736,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_0000000000000000000a,Delhi,2019-06,77535.5625,97356.09375,0.01018247939646244,310.5341796875,1.6554781198501587,-0.4987538158893585,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_0000000000000000000b,Ernakulam,2019-06,92477.1640625,99764.578125,0.019775405526161194,300.7938537597656,3.15407395362854,0.8009427785873413,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_0000000000000000000c,Gurugram,2019-06,77535.5625,97356.09375,0.01018247939646244,310.5341796875,1.6554781198501587,-0.4987538158893585,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_0000000000000000000d,Guwahati,2019-06,92040.9296875,98580.8359375,0.020938919857144356,302.5110168457031,1.04038405418396,-0.3970533013343811,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_0000000000000000000e,Hyderabad,2019-06,83663.796875,94863.3984375,0.015081786550581455,303.8723449707031,3.5538201332092285,0.7805650234222412,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_0000000000000000000f,Jaipur,2019-06,74378.828125,95495.8203125,0.011241098865866661,309.100830078125,2.512735366821289,-0.8909081220626831,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000010,Jorapokhar,2019-06,83259.0078125,98014.28125,0.01815108023583889,306.1357727050781,-0.799448549747467,1.4219619035720825,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000011,Kochi,2019-06,92477.1640625,99764.578125,0.019775405526161194,300.7938537597656,3.15407395362854,0.8009427785873413,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000012,Kolkata,2019-06,93107.4765625,99995.171875,0.021278459578752518,303.62548828125,-0.5987254977226257,2.9931461811065674,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000013,Lucknow,2019-06,77117.0859375,98542.8984375,0.013189715333282948,310.10919189453125,0.0881262719631195,0.15230926871299744,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000014,Mumbai,2019-06,90460.4765625,99021.75,0.01884821243584156,302.9095458984375,2.9961531162261963,2.1948087215423584,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000015,Patna,2019-06,80316.2890625,99204.390625,0.014955355785787106,310.4152526855469,-0.32448142766952515,0.31595030426979065,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000016,Shillong,2019-06,79158.7578125,87210.9140625,0.01779753901064396,295.67474365234375,0.7751920819282532,2.173548698425293,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000017,Talcher,2019-06,85640.375,97763.8203125,0.01819523051381111,305.6419982910156,0.8677701950073242,1.3907335996627808,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000018,Thiruvananthapuram,2019-06,90877.2734375,97880.8046875,0.018352443352341652,300.2520751953125,5.30291223526001,0.6299775242805481,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000019,Visakhapatnam,2019-06,95253.296875,99966.3125,0.02144331857562065,303.0075378417969,3.0556437969207764,4.147843837738037,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000000,Ahmedabad,2019-07,87909.0,98911.7734375,0.018187301233410835,304.92889404296875,4.116983413696289,2.8288984298706055,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000001,Aizawl,2019-07,85802.90625,91992.5234375,0.018692996352910995,297.85943603515625,0.4991926848888397,0.47676771879196167,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000002,Amaravati,2019-07,91426.0546875,99812.984375,0.018330425024032593,302.70263671875,3.438863754272461,1.0197031497955322,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000003,Amritsar,2019-07,83946.375,96924.484375,0.018357262015342712,305.9609069824219,-0.08309024572372437,1.2120652198791504,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000004,Bengaluru,2019-07,84134.90625,91467.421875,0.01457497850060463,297.5531311035156,5.732350826263428,0.4450061023235321,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000005,Bhopal,2019-07,86823.40625,94742.0546875,0.019719881936907768,300.6565246582031,3.679109811782837,0.2799234688282013,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000006,Brajrajnagar,2019-07,88661.3515625,96685.5234375,0.019860759377479553,301.3883056640625,2.7587389945983887,2.024536609649658,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000007,Chandigarh,2019-07,79474.765625,90222.6328125,0.017151499167084694,301.0006408691406,0.939388632774353,0.6759775876998901,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000008,Chennai,2019-07,94196.8671875,100477.0703125,0.019787142053246498,302.8286437988281,2.467381715774536,3.6711339950561523,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000009,Coimbatore,2019-07,88264.5078125,96022.4375,0.015096197836101055,300.5567626953125,3.8238165378570557,0.06318028271198273,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_0000000000000000000a,Delhi,2019-07,83504.9453125,97247.1015625,0.01835767552256584,306.255615234375,0.41405245661735535,0.45762044191360474,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_0000000000000000000b,Ernakulam,2019-07,93835.796875,99840.5234375,0.019032089039683342,299.4678039550781,3.4454638957977295,-0.3736337125301361,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_0000000000000000000c,Gurugram,2019-07,83504.9453125,97247.1015625,0.01835767552256584,306.255615234375,0.41405245661735535,0.45762044191360474,"{""type"":""MultiPoint"",""coordinates"":[]}"
