system:index,AOD_550,City,Month,.geo
49_0000000000000000000f,534.1901744797941,Jaipur,2019-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000010,475.62803013385366,Jorapokhar,2019-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000011,412.3494273305104,Kochi,2019-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000012,665.2399176028866,Kolkata,2019-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000013,713.8139827573452,Lucknow,2019-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000014,482.22002464203206,Mumbai,2019-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000015,687.1654963169993,Patna,2019-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000016,172.19703395718025,Shillong,2019-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000017,667.9681182584685,Talcher,2019-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000018,394.6844252122149,Thiruvananthapuram,2019-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_00000000000000000019,559.9670732044544,Visakhapatnam,2019-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000000,485.2760333154675,Ahmedabad,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000001,352.24597366802055,Aizawl,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000002,632.73462788189,Amaravati,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000003,408.24377283250215,Amritsar,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000004,589.8428593338613,Bengaluru,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000005,473.37341892502747,Bhopal,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000006,740.5019135670312,Brajrajnagar,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000007,292.01917653946595,Chandigarh,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000008,510.68619239036246,Chennai,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000009,589.2491479420082,Coimbatore,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0000000000000000000a,367.19999162422255,Delhi,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0000000000000000000b,637.7550994539187,Ernakulam,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0000000000000000000c,396.4865941544982,Gurugram,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0000000000000000000d,694.9308473220289,Guwahati,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0000000000000000000e,615.4904232552286,Hyderabad,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0000000000000000000f,443.89072576892613,Jaipur,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000010,584.0308543284397,Jorapokhar,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000011,626.7238010874254,Kochi,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000012,662.890610335751,Kolkata,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000013,486.65138087420036,Lucknow,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000014,469.15334044332894,Mumbai,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000015,495.20408930017254,Patna,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000016,217.8173510418597,Shillong,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000017,873.4777962057685,Talcher,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000018,530.4329307190666,Thiruvananthapuram,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_00000000000000000019,680.5469975166901,Visakhapatnam,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000000,516.9640456937926,Ahmedabad,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000001,496.21150815160786,Aizawl,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000002,654.8294402106626,Amaravati,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000003,483.45745205796186,Amritsar,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000004,663.7864599828889,Bengaluru,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000005,490.2342550078682,Bhopal,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000006,763.939525300102,Brajrajnagar,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000007,362.35546882943834,Chandigarh,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000008,510.40464928287065,Chennai,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000009,617.9108140066771,Coimbatore,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0000000000000000000a,439.14222358473467,Delhi,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0000000000000000000b,659.1639046782692,Ernakulam,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0000000000000000000c,445.3945506409359,Gurugram,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0000000000000000000d,514.6476315546425,Guwahati,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0000000000000000000e,675.0481084629247,Hyderabad,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0000000000000000000f,547.8745084297293,Jaipur,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000010,631.5823740888176,Jorapokhar,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000011,621.0202253543779,Kochi,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000012,764.5337167290395,Kolkata,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000013,608.9320298840374,Lucknow,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000014,478.8634916821139,Mumbai,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000015,592.2008393210798,Patna,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000016,371.3773220634503,Shillong,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000017,848.310186217581,Talcher,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000018,592.9556035014825,Thiruvananthapuram,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_00000000000000000019,682.7408975662804,Visakhapatnam,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000000,693.5100617786267,Ahmedabad,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000001,387.471366156942,Aizawl,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000002,914.4221069780152,Amaravati,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000003,486.8990066118448,Amritsar,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000004,888.1769429482249,Bengaluru,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000005,567.644615164611,Bhopal,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000006,715.7261818831151,Brajrajnagar,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000007,344.0494488741965,Chandigarh,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000008,757.0972999549141,Chennai,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000009,830.3112304242464,Coimbatore,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0000000000000000000a,468.4429306891233,Delhi,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0000000000000000000b,777.0353978494337,Ernakulam,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0000000000000000000c,475.1238266958271,Gurugram,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0000000000000000000d,777.9726583361108,Guwahati,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0000000000000000000e,767.1475653224957,Hyderabad,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0000000000000000000f,713.8550971275779,Jaipur,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000010,631.8934421169496,Jorapokhar,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000011,738.4423223865618,Kochi,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000012,755.7169634320388,Kolkata,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000013,574.8475609276937,Lucknow,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000014,489.9110757346938,Mumbai,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000015,660.93289378186,Patna,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000016,370.2404978249959,Shillong,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000017,860.7151160977857,Talcher,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000018,745.0821701673874,Thiruvananthapuram,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_00000000000000000019,924.5938738544195,Visakhapatnam,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000000,718.8241750630596,Ahmedabad,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000001,306.2487733071639,Aizawl,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000002,749.4667588711212,Amaravati,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000003,697.2295981087931,Amritsar,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000004,707.8290157284177,Bengaluru,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000005,793.0512894288152,Bhopal,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000006,894.2817321307468,Brajrajnagar,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000007,503.06558978277496,Chandigarh,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000008,496.80664078874196,Chennai,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000009,515.5360977579903,Coimbatore,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_0000000000000000000a,561.2876055482016,Delhi,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_0000000000000000000b,412.9930925597,Ernakulam,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_0000000000000000000c,528.5118825889749,Gurugram,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_0000000000000000000d,326.0157696077345,Guwahati,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_0000000000000000000e,653.9092711407833,Hyderabad,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_0000000000000000000f,732.5974040587774,Jaipur,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000010,806.8084875372451,Jorapokhar,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000011,412.19491895637503,Kochi,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000012,768.3064887274085,Kolkata,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000013,729.6733241048362,Lucknow,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000014,918.2823561317867,Mumbai,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000015,1067.9637432230325,Patna,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000016,379.78798650988966,Shillong,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000017,867.4755563143218,Talcher,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000018,433.9107408509373,Thiruvananthapuram,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_00000000000000000019,915.0457739057042,Visakhapatnam,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000000,,Ahmedabad,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000001,151.3232120352867,Aizawl,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000002,622.3489069867124,Amaravati,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000003,1145.9987627736778,Amritsar,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000004,454.29104477611935,Bengaluru,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000005,,Bhopal,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000006,805.2743792921286,Brajrajnagar,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000007,875.2079273042436,Chandigarh,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000008,502.9215902861528,Chennai,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000009,363.27257425742596,Coimbatore,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_0000000000000000000a,1575.2930446077999,Delhi,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_0000000000000000000b,384.7536287694767,Ernakulam,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_0000000000000000000c,1727.270840168476,Gurugram,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_0000000000000000000d,549.9224568355505,Guwahati,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_0000000000000000000e,676.5808423913044,Hyderabad,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_0000000000000000000f,,Jaipur,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000010,,Jorapokhar,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000011,342.4277750041605,Kochi,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000012,,Kolkata,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000013,1534.5447698036558,Lucknow,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000014,,Mumbai,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000015,,Patna,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000016,191.22871923498977,Shillong,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000017,1217.9271876632372,Talcher,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000018,415.01999374518863,Thiruvananthapuram,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_00000000000000000019,468.1887390635516,Visakhapatnam,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_00000000000000000000,,Ahmedabad,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_00000000000000000001,221.1964080840174,Aizawl,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_00000000000000000002,441.12050939399336,Amaravati,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_00000000000000000003,533.8573301778132,Amritsar,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_00000000000000000004,,Bengaluru,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_00000000000000000005,,Bhopal,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_00000000000000000006,,Brajrajnagar,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_00000000000000000007,453.2099283763447,Chandigarh,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_00000000000000000008,463.9835964555882,Chennai,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_00000000000000000009,556.9931377765954,Coimbatore,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_0000000000000000000a,367.6725,Delhi,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_0000000000000000000b,467.0219665271967,Ernakulam,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_0000000000000000000c,606.0918860178701,Gurugram,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_0000000000000000000d,209.35862755671707,Guwahati,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_0000000000000000000e,427.41005589746476,Hyderabad,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_0000000000000000000f,587.8862976180594,Jaipur,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_00000000000000000010,,Jorapokhar,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_00000000000000000011,345.9188445667125,Kochi,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_00000000000000000012,,Kolkata,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_00000000000000000013,400.00539665407445,Lucknow,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_00000000000000000014,546.3760959630021,Mumbai,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_00000000000000000015,402.2675367047308,Patna,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_00000000000000000016,134.50543062984391,Shillong,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_00000000000000000017,1130.2841603053434,Talcher,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_00000000000000000018,463.05702335597147,Thiruvananthapuram,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_00000000000000000019,550.4156431961637,Visakhapatnam,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_00000000000000000000,,Ahmedabad,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_00000000000000000001,114.93858429715301,Aizawl,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_00000000000000000002,372.7070567986231,Amaravati,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_00000000000000000003,912.1552424280075,Amritsar,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_00000000000000000004,,Bengaluru,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_00000000000000000005,,Bhopal,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_00000000000000000006,393.6834759710336,Brajrajnagar,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_00000000000000000007,655.6893286533843,Chandigarh,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_00000000000000000008,413.639374853527,Chennai,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_00000000000000000009,584.55137574483,Coimbatore,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_0000000000000000000a,746.191745638119,Delhi,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_0000000000000000000b,415.9298813551968,Ernakulam,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_0000000000000000000c,717.9646419862557,Gurugram,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_0000000000000000000d,303.66764421314974,Guwahati,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_0000000000000000000e,,Hyderabad,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_0000000000000000000f,697.4090024038461,Jaipur,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_00000000000000000010,525.2130442996125,Jorapokhar,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_00000000000000000011,380.83394920149516,Kochi,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_00000000000000000012,246.36507275174665,Kolkata,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_00000000000000000013,338.30696202531647,Lucknow,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_00000000000000000014,455.6493506493507,Mumbai,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_00000000000000000015,,Patna,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_00000000000000000016,238.2710808580858,Shillong,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_00000000000000000017,908.6314072693383,Talcher,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_00000000000000000018,428.39085442731084,Thiruvananthapuram,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_00000000000000000019,375.01037664170207,Visakhapatnam,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_00000000000000000000,601.097455097348,Ahmedabad,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_00000000000000000001,181.17324216945389,Aizawl,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_00000000000000000002,393.0995570960908,Amaravati,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_00000000000000000003,862.9132511978883,Amritsar,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_00000000000000000004,280.2139171458058,Bengaluru,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_00000000000000000005,474.72734644432876,Bhopal,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_00000000000000000006,776.8420357711394,Brajrajnagar,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_00000000000000000007,689.8167981766316,Chandigarh,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_00000000000000000008,484.78433120201515,Chennai,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_00000000000000000009,416.2387960193168,Coimbatore,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_0000000000000000000a,960.3088505049116,Delhi,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_0000000000000000000b,362.058875408966,Ernakulam,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_0000000000000000000c,780.7745666025676,Gurugram,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_0000000000000000000d,446.2325034878607,Guwahati,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_0000000000000000000e,931.67104,Hyderabad,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_0000000000000000000f,552.7898454234369,Jaipur,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_00000000000000000010,820.3073017588891,Jorapokhar,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_00000000000000000011,324.0019975812796,Kochi,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_00000000000000000012,768.932177016512,Kolkata,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_00000000000000000013,1001.7098092578069,Lucknow,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_00000000000000000014,668.421385671804,Mumbai,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_00000000000000000015,1388.7700188992542,Patna,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_00000000000000000016,188.70041719928733,Shillong,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_00000000000000000017,804.7590234736213,Talcher,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_00000000000000000018,343.3529583437267,Thiruvananthapuram,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_00000000000000000019,529.1125004004484,Visakhapatnam,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_00000000000000000000,1019.4864694877729,Ahmedabad,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_00000000000000000001,51.861319326514796,Aizawl,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_00000000000000000002,609.614542163679,Amaravati,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_00000000000000000003,538.2966595604345,Amritsar,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_00000000000000000004,394.85475685400894,Bengaluru,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_00000000000000000005,600.2975643023576,Bhopal,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_00000000000000000006,623.329611516098,Brajrajnagar,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_00000000000000000007,376.8219918915878,Chandigarh,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_00000000000000000008,757.6422853550505,Chennai,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_00000000000000000009,540.4732986798682,Coimbatore,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_0000000000000000000a,1093.1112571511178,Delhi,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_0000000000000000000b,458.33516475080404,Ernakulam,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_0000000000000000000c,1141.919732875565,Gurugram,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_0000000000000000000d,327.9572523923287,Guwahati,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_0000000000000000000e,660.4412709835617,Hyderabad,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_0000000000000000000f,996.5971865712505,Jaipur,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_00000000000000000010,936.2428308231259,Jorapokhar,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_00000000000000000011,457.3246016798654,Kochi,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_00000000000000000012,805.2323845404007,Kolkata,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_00000000000000000013,1082.4294180532966,Lucknow,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_00000000000000000014,682.7336815524832,Mumbai,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_00000000000000000015,1062.0802430064723,Patna,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_00000000000000000016,77.90666871678616,Shillong,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_00000000000000000017,920.910109386938,Talcher,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_00000000000000000018,403.8469232268522,Thiruvananthapuram,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_00000000000000000019,613.9837846965447,Visakhapatnam,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
59_00000000000000000000,671.3162830400041,Ahmedabad,2019-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
59_00000000000000000001,127.37830017471852,Aizawl,2019-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
59_00000000000000000002,654.8462856436867,Amaravati,2019-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
